id        	 kind    	 rule    	 story             	 chapter              	 row	 orig_w1                              	 orig_w2                                 	 orig_w3                                	 orig_w4                               	 orig_prev_w4                          	 new_w1                                	 new_w2                                  	 new_w3                                 	 new_w4                                	 op            	 candidate  	 broken_rules                       	 tag                       	 both_normalize
neg_005617	 negative	 rX_inter	 khobut            	 khobut_11            	 106	 ยิ่งใจดีผีเข้าเจียวเจ้าเอ๋ย                  	 กระไรเลยมวยปล้ำทำขยัน                     	 จำปานี้วิปลาศทั้งเลขยันต์                     	 ได้สำคัญมาแต่ไหนนางมณี                    	 พิโรธนางกัลยาแล้วว่าพลัน                   	 ยิ่งใจดีผีเข้าเจียวเจ้าเอ๋ย                   	 กระไรเลยมวยปล้ำทำมุล                      	 จำปานี้วิปลาศทั้งเลขยันต์                     	 ได้สำคัญมาแต่ไหนนางมณี                    	 C0_same_mattra	 มุล         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005618	 negative	 rX_inter	 khobut            	 khobut_11            	 107	 แม้นใครเพลี่ยงก็ไม่เลี้ยงไว้เคียงแล้ว          	 พระขรรค์แก้วจะประหารให้เป็นผี                	 จะดูคนเจ้าเล่ห์เสน่ห์ดี                       	 ในวันนี้เห็นกันเป็นมั่นคง                     	 ได้สำคัญมาแต่ไหนนางมณี                    	 แม้นใครเพลี่ยงก็ไม่เลี้ยงไว้เคียงแล้ว           	 พระขรรค์แก้วจะประหารให้เป็นเพ้อ              	 จะดูคนเจ้าเล่ห์เสน่ห์ดี                       	 ในวันนี้เห็นกันเป็นมั่นคง                     	 C0_same_mattra	 เพ้อ        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005619	 negative	 rX_inter	 khobut            	 khobut_11            	 108	 โฉมอำพันพรั่นกายเห็นวายวุ่น                	 คิดถึงคุณเถรกระอำนำประสงค์                  	 นางไม่นิ่งชิงทูลพระโฉมยง                    	 น้องจากวงศ์จำจนมาทนอาย                  	 ในวันนี้เห็นกันเป็นมั่นคง                     	 โฉมอำพันพรั่นกายเห็นวายวุ่น                 	 คิดถึงคุณเถรกระอำนำประแมง                  	 นางไม่นิ่งชิงทูลพระโฉมยง                    	 น้องจากวงศ์จำจนมาทนอาย                  	 C0_same_mattra	 แมง        	 r2_w2_w3,r3_w3_w4,rX_inter         	 -                         	 N
neg_005620	 negative	 rX_inter	 khobut            	 khobut_11            	 109	 ทุกวันนี้เพราะรักสู้ทนเจ็บ                   	 ยังซ้ำเหน็บความใส่ไม่รู้หาย                    	 นั่นใครเล่าทำเสน่ห์เพทุบาย                   	 นางฟูมฟายชลนาโศกาลัย                    	 น้องจากวงศ์จำจนมาทนอาย                  	 ทุกวันนี้เพราะรักสู้ทนเจ็บ                    	 ยังซ้ำเหน็บความใส่ไม่รู้เงย                    	 นั่นใครเล่าทำเสน่ห์เพทุบาย                   	 นางฟูมฟายชลนาโศกาลัย                    	 C0_same_mattra	 เงย        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005621	 negative	 rX_inter	 khobut            	 khobut_11            	 110	 นางมณีได้ฟังคั่งแค้นจิต                     	 ที่ชอบผิดมิได้รออารมณ์ได้                      	 ใครเขาเป็นขี้ข้าหรือว่าไร                    	 จึ่งจะได้ล่วงรู้กับครูมึง                      	 นางฟูมฟายชลนาโศกาลัย                    	 นางมณีได้ฟังคั่งแค้นจิต                      	 ที่ชอบผิดมิได้รออารมณ์คลี่                      	 ใครเขาเป็นขี้ข้าหรือว่าไร                    	 จึ่งจะได้ล่วงรู้กับครูมึง                      	 C0_same_mattra	 คลี่         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005622	 negative	 rX_inter	 khobut            	 khobut_11            	 111	 พระทรงศักดิ์รักกูเขารู้แซ่                   	 เพราะห่างแหมึงไว้จึ่งได้หึง                    	 พระคลุ้มคลั่งตั้งหน้ามาหามึง                   	 ต่อรุ่งจึ่งเห็นว่าจำปายันต์                    	 จึ่งจะได้ล่วงรู้กับครูมึง                      	 พระทรงศักดิ์รักกูเขารู้แซ่                    	 เพราะห่างแหมึงไว้จึ่งได้ดางค์                  	 พระคลุ้มคลั่งตั้งหน้ามาหามึง                   	 ต่อรุ่งจึ่งเห็นว่าจำปายันต์                    	 C0_same_mattra	 ดางค์       	 r1_w1_w2,r2_w2_w3,rX_inter         	 -                         	 N
neg_005623	 negative	 rX_inter	 khobut            	 khobut_11            	 112	 ทั้งธานีมีใครมาร่วมผัว                     	 ช่างแก้ตัวลิ้นลมดูคมสัน                        	 ตัวมึงนั่นแลทำอีอำพัน                        	 อย่าเสกสรรท้าทายให้ตายใจ                 	 ต่อรุ่งจึ่งเห็นว่าจำปายันต์                    	 ทั้งธานีมีใครมาร่วมผัว                      	 ช่างแก้ตัวลิ้นลมดูคมช่อน                       	 ตัวมึงนั่นแลทำอีอำพัน                        	 อย่าเสกสรรท้าทายให้ตายใจ                 	 C0_same_mattra	 ช่อน        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005624	 negative	 rX_inter	 khobut            	 khobut_11            	 113	 นางอำพันว่ามันทุกคำปาก                   	 มันมากมากมันจะข้นจนเป็นไข                   	 เมื่อเห็นจริงแล้วนิ่งมันทำไม                   	 มันเป็นไรจึ่งไม่จับเอาตัวมา                  	 อย่าเสกสรรท้าทายให้ตายใจ                 	 นางอำพันว่ามันทุกคำปาก                    	 มันมากมากมันจะข้นจนเป็นฉี่                    	 เมื่อเห็นจริงแล้วนิ่งมันทำไม                   	 มันเป็นไรจึ่งไม่จับเอาตัวมา                  	 C0_same_mattra	 ฉี่          	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005625	 negative	 rX_inter	 khobut            	 khobut_11            	 114	 พระโคบุตรสุดแค้นกระทืบบาท                	 ร้องตวาดนางมณีนี้หนักหนา                     	 เสียแรงถนอมเป็นจอมกัลยา                   	 แต่ต่อหน้าสิยังทำกระนี้เจียว                  	 มันเป็นไรจึ่งไม่จับเอาตัวมา                  	 พระโคบุตรสุดแค้นกระทืบบาท                 	 ร้องตวาดนางมณีนี้หนักตํ่า                      	 เสียแรงถนอมเป็นจอมกัลยา                   	 แต่ต่อหน้าสิยังทำกระนี้เจียว                  	 C0_same_mattra	 ตํ่า         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005626	 negative	 rX_inter	 khobut            	 khobut_11            	 115	 เป็นผู้ใหญ่อารมณ์ไม่สมศักดิ์                  	 ทำหาญหักอุกอาจมากราดเกรี้ยว                 	 เขาเป็นข้าหรือจะว่าแต่ข้างเดียว               	 ช่างลดเลี้ยวลงคำเอาอำพัน                  	 แต่ต่อหน้าสิยังทำกระนี้เจียว                  	 เป็นผู้ใหญ่อารมณ์ไม่สมศักดิ์                   	 ทำหาญหักอุกอาจมากราดกราว                  	 เขาเป็นข้าหรือจะว่าแต่ข้างเดียว               	 ช่างลดเลี้ยวลงคำเอาอำพัน                  	 C0_same_mattra	 กราว       	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005627	 negative	 rX_inter	 khobut            	 khobut_11            	 116	 ดอกจำปาว่าทำให้หลงรัก                   	 ครั้นสอบซักก็ไม่จริงทุกสิ่งสรรพ์                  	 แล้วหยาบช้าไม่ว่าแต่เพียงกัน                  	 สารพันว่าผัวนี้ลำเอียง                      	 ช่างลดเลี้ยวลงคำเอาอำพัน                  	 ดอกจำปาว่าทำให้หลงรัก                    	 ครั้นสอบซักก็ไม่จริงทุกสิ่งคุน                    	 แล้วหยาบช้าไม่ว่าแต่เพียงกัน                  	 สารพันว่าผัวนี้ลำเอียง                      	 C0_same_mattra	 คุน         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005628	 negative	 rX_inter	 khobut            	 khobut_11            	 117	 ถูกเสน่ห์เล่ห์ลมมางมหลง                   	 ห้ามแล้วก็ไม่ลงสงบเสียง                      	 ดูน้ำใจจะไม่ให้ลงจากเตียง                   	 บุญข้าน้อยแล้วจึ่งเลี้ยงไม่เที่ยงธรรม์            	 สารพันว่าผัวนี้ลำเอียง                      	 ถูกเสน่ห์เล่ห์ลมมางมหลง                    	 ห้ามแล้วก็ไม่ลงสงบปั๋ง                        	 ดูน้ำใจจะไม่ให้ลงจากเตียง                   	 บุญข้าน้อยแล้วจึ่งเลี้ยงไม่เที่ยงธรรม์            	 C0_same_mattra	 ปั๋ง         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005629	 negative	 rX_inter	 khobut            	 khobut_11            	 118	 พระจับไม้เรียวรี่ไล่ตีหวด                   	 นางเจ็บปวดก็ทรงกันแสงศัลย์                   	 เสียงกรีดก้องร้องเถียงพระทรงธรรม์            	 ไปฆ่าฟันเสียเถิดองค์พระทรงภุช               	 บุญข้าน้อยแล้วจึ่งเลี้ยงไม่เที่ยงธรรม์            	 พระจับไม้เรียวรี่ไล่ตีหวด                    	 นางเจ็บปวดก็ทรงกันแสงศานต์                  	 เสียงกรีดก้องร้องเถียงพระทรงธรรม์            	 ไปฆ่าฟันเสียเถิดองค์พระทรงภุช               	 C0_same_mattra	 ศานต์       	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005630	 negative	 rX_inter	 khobut            	 khobut_11            	 119	 ดูดู๋ดื้อถือตัวว่าทำชอบ                      	 ยังโต้ตอบเสียงดังไม่ยั้งหยุด                    	 พระร่ำรันรอบองค์นางนงนุช                   	 อุตลุดหวั่นไหวทั้งไพชยนต์                    	 ไปฆ่าฟันเสียเถิดองค์พระทรงภุช               	 ดูดู๋ดื้อถือตัวว่าทำชอบ                       	 ยังโต้ตอบเสียงดังไม่ยั้งลูด                     	 พระร่ำรันรอบองค์นางนงนุช                   	 อุตลุดหวั่นไหวทั้งไพชยนต์                    	 C0_same_mattra	 ลูด         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005631	 negative	 rX_inter	 khobut            	 khobut_11            	 120	 นางสาวสรรค์กัลยาที่มาด้วย                 	 ครั้นจะช่วยเกรงกระษัตริย์ให้ขัดสน               	 บ้างวิ่งวางมาถึงปรางค์นฤมล                  	 แจ้งยุบลบอกความกับสาลิกา                  	 อุตลุดหวั่นไหวทั้งไพชยนต์                    	 นางสาวสรรค์กัลยาที่มาด้วย                  	 ครั้นจะช่วยเกรงกระษัตริย์ให้ขัดชเล              	 บ้างวิ่งวางมาถึงปรางค์นฤมล                  	 แจ้งยุบลบอกความกับสาลิกา                  	 C0_same_mattra	 ชเล        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005632	 negative	 rX_inter	 khobut            	 khobut_11            	 121	 ว่าพระจอมจักรพงศ์ทรงพิโรธ                	 พระลงโทษแม่มณีเป็นหนักหนา                   	 สกุณินยินเรื่องก็รีบมา                        	 บินถลาเข้าห้องปราสาทพลัน                  	 แจ้งยุบลบอกความกับสาลิกา                  	 ว่าพระจอมจักรพงศ์ทรงพิโรธ                 	 พระลงโทษแม่มณีเป็นหนักผู                     	 สกุณินยินเรื่องก็รีบมา                        	 บินถลาเข้าห้องปราสาทพลัน                  	 C0_same_mattra	 ผู          	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005633	 negative	 rX_inter	 khobut            	 khobut_11            	 122	 ลงแทรกกลางพลางร้องเจ้าพ่อโปรด           	 ประทานโทษเจ้าแม่อย่าหุนหัน                   	 พระเห็นนกยกไม้ยังไม่ทัน                     	 ไม้เรียวนั้นถูกปีกเจ้าสาลิกา                  	 บินถลาเข้าห้องปราสาทพลัน                  	 ลงแทรกกลางพลางร้องเจ้าพ่อโปรด            	 ประทานโทษเจ้าแม่อย่าหุนหม่น                  	 พระเห็นนกยกไม้ยังไม่ทัน                     	 ไม้เรียวนั้นถูกปีกเจ้าสาลิกา                  	 C0_same_mattra	 หม่น        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005634	 negative	 rX_inter	 khobut            	 khobut_11            	 123	 สาลิการาปีกแล้วแกล้งร้อง                  	 ปีกขุนทองหักแล้วเจ้าพ่อจ๋า                     	 พระตกใจลืมโมโหที่โกรธา                    	 ผวาอุ้มสาลิกาไว้ทันที                       	 ไม้เรียวนั้นถูกปีกเจ้าสาลิกา                  	 สาลิการาปีกแล้วแกล้งร้อง                   	 ปีกขุนทองหักแล้วเจ้าพ่อแผัว                    	 พระตกใจลืมโมโหที่โกรธา                    	 ผวาอุ้มสาลิกาไว้ทันที                       	 C0_same_mattra	 แผัว        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005635	 negative	 rX_inter	 khobut            	 khobut_11            	 124	 กอดประทับรับขวัญขุนทองเอ๋ย                	 ไม่ควรเลยจะเจ็บเจียวทีเดียวนี่                 	 ไม่ทันยั้งกำลังเข้าคลุกคลี                     	 ต้องถูกตีเปล่าเปล่าไม่เข้าทาง                	 ผวาอุ้มสาลิกาไว้ทันที                       	 กอดประทับรับขวัญขุนทองเอ๋ย                 	 ไม่ควรเลยจะเจ็บเจียวทีเดียวโฉ                	 ไม่ทันยั้งกำลังเข้าคลุกคลี                     	 ต้องถูกตีเปล่าเปล่าไม่เข้าทาง                	 C0_same_mattra	 โฉ         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005636	 negative	 rX_inter	 khobut            	 khobut_11            	 125	 ถูกที่ไหนเล่าลูกหรือถูกปีก                   	 เนื้อหนังฉีกไปถนัดหรือขัดขวาง                  	 สาลิกาฟังคำยิ่งทำคราง                      	 ถูกสีข้างริมท้องของลูกยา                    	 ต้องถูกตีเปล่าเปล่าไม่เข้าทาง                	 ถูกที่ไหนเล่าลูกหรือถูกปีก                    	 เนื้อหนังฉีกไปถนัดหรือขัดโว้ง                   	 สาลิกาฟังคำยิ่งทำคราง                      	 ถูกสีข้างริมท้องของลูกยา                    	 C0_same_mattra	 โว้ง        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005637	 negative	 rX_inter	 khobut            	 khobut_11            	 126	 ถึงตีลูกถูกเจ็บสักร้อยแผล                   	 ทั้งพ่อแม่คงจักคิดรักษา                        	 ลูกสุดแสนสงสารพระมารดา                   	 ทั้งกายาย่อยยับระยำไป                     	 ถูกสีข้างริมท้องของลูกยา                    	 ถึงตีลูกถูกเจ็บสักร้อยแผล                    	 ทั้งพ่อแม่คงจักคิดรักแพ้                        	 ลูกสุดแสนสงสารพระมารดา                   	 ทั้งกายาย่อยยับระยำไป                     	 C0_same_mattra	 แพ้         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005638	 negative	 rX_inter	 khobut            	 khobut_11            	 127	 ถึงผู้คนกล่นเกลื่อนทั้งปรางค์มาศ              	 ใครจะอาจทูลขอคุณพ่อได้                      	 จงเห็นกับเจ้าตาเมื่อลาไป                    	 ความอาลัยฝากฝังไว้พรั่งพร้อม                	 ทั้งกายาย่อยยับระยำไป                     	 ถึงผู้คนกล่นเกลื่อนทั้งปรางค์มาศ               	 ใครจะอาจทูลขอคุณพ่อเว้                      	 จงเห็นกับเจ้าตาเมื่อลาไป                    	 ความอาลัยฝากฝังไว้พรั่งพร้อม                	 C0_same_mattra	 เว้         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005639	 negative	 rX_inter	 khobut            	 khobut_11            	 128	 ทั้งเจ้าพ่อพระองค์น้อยจะสร้อยเศร้า           	 ขอโทษเจ้าแม่คุณทูลกระหม่อม                   	 ถึงชอบผิดคิดงดจงอดออม                     	 แล้วนอบน้อมปราศรัยนางไฉยา                	 ความอาลัยฝากฝังไว้พรั่งพร้อม                	 ทั้งเจ้าพ่อพระองค์น้อยจะสร้อยเศร้า            	 ขอโทษเจ้าแม่คุณทูลกระแสม                    	 ถึงชอบผิดคิดงดจงอดออม                     	 แล้วนอบน้อมปราศรัยนางไฉยา                	 C0_same_mattra	 แสม        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005640	 negative	 rX_inter	 khobut            	 khobut_11            	 130	 อย่าว่าแต่ตีรันจะฟันฟาด                    	 ให้เศียรขาดก็ไม่ว่าอย่าสงสัย                   	 นางชุบเช็ดชลนาแล้วคลาไคล                  	 เสด็จไปปรางค์ทองของเทวี                  	 สาลิกาเจ้าไม่แจ้งแห่งดวงใจ                 	 อย่าว่าแต่ตีรันจะฟันฟาด                     	 ให้เศียรขาดก็ไม่ว่าอย่าสงชาย                  	 นางชุบเช็ดชลนาแล้วคลาไคล                  	 เสด็จไปปรางค์ทองของเทวี                  	 C0_same_mattra	 ชาย        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005641	 negative	 rX_inter	 khobut            	 khobut_11            	 131	 ถึงบัลลังก์พร้อมเหล่านางสาวสรรค์            	 เข้านวดฟั้นเล้าโลมนางโฉมศรี                  	 บ้างฝนยาทาทั่วทั้งอินทรีย์                     	 นางโศกีคั่งแค้นแน่นพระทัย                   	 เสด็จไปปรางค์ทองของเทวี                  	 ถึงบัลลังก์พร้อมเหล่านางสาวสรรค์             	 เข้านวดฟั้นเล้าโลมนางโฉมหอ                  	 บ้างฝนยาทาทั่วทั้งอินทรีย์                     	 นางโศกีคั่งแค้นแน่นพระทัย                   	 C0_same_mattra	 หอ         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005642	 negative	 rX_inter	 khobut            	 khobut_11            	 132	 พระโคบุตรสุดรักเจ้าปักษา                  	 เฝ้าถามว่าพ่อยังเจ็บอยู่ตรงไหน                 	 จะทายาเสียให้หายสบายใจ                   	 พระลูบไล้ไปทั่วทั้งอินทรีย์                    	 นางโศกีคั่งแค้นแน่นพระทัย                   	 พระโคบุตรสุดรักเจ้าปักษา                   	 เฝ้าถามว่าพ่อยังเจ็บอยู่ตรงแหร่                 	 จะทายาเสียให้หายสบายใจ                   	 พระลูบไล้ไปทั่วทั้งอินทรีย์                    	 C0_same_mattra	 แหร่        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005643	 negative	 rX_inter	 khobut            	 khobut_11            	 133	 สาลิกาว่าเมื่อยังกริ้วนัก                    	 กระดูกหักแทบจะพับลงกับที่                     	 เมื่อเหือดหายวายกริ้วไม่โบยตี                 	 กระดูกดีเสียแล้วอย่าดูเลย                   	 พระลูบไล้ไปทั่วทั้งอินทรีย์                    	 สาลิกาว่าเมื่อยังกริ้วนัก                     	 กระดูกหักแทบจะพับลงกับถู                     	 เมื่อเหือดหายวายกริ้วไม่โบยตี                 	 กระดูกดีเสียแล้วอย่าดูเลย                   	 C0_same_mattra	 ถู          	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005644	 negative	 rX_inter	 khobut            	 khobut_11            	 134	 พระโฉมยงทรงพระสรวลสำรวลร่า            	 ช่างมารยาเหลือทำนองขุนทองเอ๋ย               	 ให้ตกเนื้อตกใจกระไรเลย                    	 แล้วชมเชยจูบกอดเจ้าสาลิกา                 	 กระดูกดีเสียแล้วอย่าดูเลย                   	 พระโฉมยงทรงพระสรวลสำรวลร่า             	 ช่างมารยาเหลือทำนองขุนทองผ่าย               	 ให้ตกเนื้อตกใจกระไรเลย                    	 แล้วชมเชยจูบกอดเจ้าสาลิกา                 	 C0_same_mattra	 ผ่าย        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005645	 negative	 rX_inter	 khobut            	 khobut_11            	 135	 ทั้งโฉมยงนงนุชอำพันนั้น                    	 เกษมสันต์สุดรักเจ้าปักษา                      	 แสนสบายสายแสงพระสุริยา                   	 ขุนทองลากลับหลังมายังปรางค์                	 แล้วชมเชยจูบกอดเจ้าสาลิกา                 	 ทั้งโฉมยงนงนุชอำพันนั้น                     	 เกษมสันต์สุดรักเจ้าปักจั่ว                      	 แสนสบายสายแสงพระสุริยา                   	 ขุนทองลากลับหลังมายังปรางค์                	 C0_same_mattra	 จั่ว         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005646	 negative	 rX_inter	 khobut            	 khobut_11            	 136	 พระโคบุตรกับนางอำพันนาฏ                 	 สมสวาทเชยชิดไม่คิดหมาง                     	 ด้วยอาคมให้นิยมเสน่ห์นาง                    	 ไม่จืดจางคลาดคลาสักนาที                   	 ขุนทองลากลับหลังมายังปรางค์                	 พระโคบุตรกับนางอำพันนาฏ                  	 สมสวาทเชยชิดไม่คิดแจ่ง                      	 ด้วยอาคมให้นิยมเสน่ห์นาง                    	 ไม่จืดจางคลาดคลาสักนาที                   	 C0_same_mattra	 แจ่ง        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005647	 negative	 rX_inter	 khobut            	 khobut_11            	 137	 ถึงเวลาออกหน้าพระโรงรัตน์                	 ซังตายตรัสราชการบูรีศรี                      	 ให้ป่วนปั่นพันผูกถึงเทวี                       	 เข้าสู่ที่แล้วค่อยคลายสบายองค์                	 ไม่จืดจางคลาดคลาสักนาที                   	 ถึงเวลาออกหน้าพระโรงรัตน์                 	 ซังตายตรัสราชการบูรีเนีย                     	 ให้ป่วนปั่นพันผูกถึงเทวี                       	 เข้าสู่ที่แล้วค่อยคลายสบายองค์                	 C0_same_mattra	 เนีย        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005648	 negative	 rX_inter	 khobut            	 khobut_11            	 138	 ลืมสนมหลงชมแต่นางนาฏ                   	 ลืมประพาสลืมเสวยเลยลืมสรง                  	 พระพักตร์คร่ำดำซูบผิดรูปทรง                  	 เพราะทะนงหมายหมิ่นประมาทการ             	 เข้าสู่ที่แล้วค่อยคลายสบายองค์                	 ลืมสนมหลงชมแต่นางนาฏ                    	 ลืมประพาสลืมเสวยเลยลืมเขียง                 	 พระพักตร์คร่ำดำซูบผิดรูปทรง                  	 เพราะทะนงหมายหมิ่นประมาทการ             	 C0_same_mattra	 เขียง       	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005649	 negative	 rX_inter	 khobut            	 khobut_11            	 139	 นางอำพันหรรษากับทาสี                    	 กับข้าวมีมิให้เศร้าทั้งคาวหวาน                  	 ถวายเถรเพลเช้าทุกวันวาร                   	 เถรทำการเติมซ้ำกระหน่ำไป                 	 เพราะทะนงหมายหมิ่นประมาทการ             	 นางอำพันหรรษากับทาสี                     	 กับข้าวมีมิให้เศร้าทั้งคาวเม่น                   	 ถวายเถรเพลเช้าทุกวันวาร                   	 เถรทำการเติมซ้ำกระหน่ำไป                 	 C0_same_mattra	 เม่น        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005650	 negative	 rX_inter	 khobut            	 khobut_11            	 140	 ที่คนลอดสอดแนมไม่รู้เท่า                   	 แต่เป็นเงาในกระจกไม่จับได้                   	 ซุบซิบกันเล่าเรื่องออกเนื่องไป                 	 จนแจ้งถึงอรไทนางมณี                      	 เถรทำการเติมซ้ำกระหน่ำไป                 	 ที่คนลอดสอดแนมไม่รู้เท่า                    	 แต่เป็นเงาในกระจกไม่จับฟุ                    	 ซุบซิบกันเล่าเรื่องออกเนื่องไป                 	 จนแจ้งถึงอรไทนางมณี                      	 C0_same_mattra	 ฟุ          	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005651	 negative	 rX_inter	 khobut            	 khobut_11            	 141	 ว่าอำพันนั้นคบกับเถรเฒ่า                   	 กระแสเล่านั้นว่าใช้ทาสี                       	 จะจับกุมไม่ถนัดเป็นสตรี                      	 นางเทวีคิดหมายไม่วายวัน                   	 จนแจ้งถึงอรไทนางมณี                      	 ว่าอำพันนั้นคบกับเถรเฒ่า                    	 กระแสเล่านั้นว่าใช้ทาจั่ว                      	 จะจับกุมไม่ถนัดเป็นสตรี                      	 นางเทวีคิดหมายไม่วายวัน                   	 C0_same_mattra	 จั่ว         	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005652	 negative	 rX_inter	 khobut            	 khobut_11            	 142	 จำจะอ้อนวอนวานเจ้าปักษา                 	 ให้สาลิกาลอบไปไอศวรรย์                     	 บอกอรุณน้องยาให้มาพลัน                     	 จะจับมันให้ประจักษ์กับตาคน                  	 นางเทวีคิดหมายไม่วายวัน                   	 จำจะอ้อนวอนวานเจ้าปักษา                  	 ให้สาลิกาลอบไปไอมวล                       	 บอกอรุณน้องยาให้มาพลัน                     	 จะจับมันให้ประจักษ์กับตาคน                  	 C0_same_mattra	 มวล        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005653	 negative	 rX_inter	 khobut            	 khobut_11            	 143	 เมื่อวันนั้นนกสาลิกาน้อย                    	 ออกบินลอยเที่ยวเล่นในเวหน                   	 รำลึกถึงนางมณีนฤมล                        	 ด้วยทุกข์ทนสร้อยเศร้าเปล่าอุรา               	 จะจับมันให้ประจักษ์กับตาคน                  	 เมื่อวันนั้นนกสาลิกาน้อย                     	 ออกบินลอยเที่ยวเล่นในเวภาร                  	 รำลึกถึงนางมณีนฤมล                        	 ด้วยทุกข์ทนสร้อยเศร้าเปล่าอุรา               	 C0_same_mattra	 ภาร        	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005654	 negative	 rX_inter	 khobut            	 khobut_11            	 144	 จะไปเฝ้าโฉมฉายให้คลายร้อน               	 แล้วลอยร่อนลงปรางค์ขนิษฐา                   	 จับพระแกลแลเห็นนางไฉยา                   	 เจ้าแม่จ๋าบรรทมเล่นหรือหลับแล้ว              	 ด้วยทุกข์ทนสร้อยเศร้าเปล่าอุรา               	 จะไปเฝ้าโฉมฉายให้คลายร้อน                	 แล้วลอยร่อนลงปรางค์ขนิษรี                    	 จับพระแกลแลเห็นนางไฉยา                   	 เจ้าแม่จ๋าบรรทมเล่นหรือหลับแล้ว              	 C0_same_mattra	 รี          	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005655	 negative	 rX_inter	 khobut            	 khobut_11            	 145	 นางดีใจปราศรัยกับปักษี                    	 เข้ามานี่เจ้าสาลิกาแก้ว                       	 แต่วันนั้นจนวันนี้ไม่มีแวว                      	 นางกอดแก้วสาลิกาไว้กับทรวง                	 เจ้าแม่จ๋าบรรทมเล่นหรือหลับแล้ว              	 นางดีใจปราศรัยกับปักษี                     	 เข้ามานี่เจ้าสาลิกาเฝ้าว                      	 แต่วันนั้นจนวันนี้ไม่มีแวว                      	 นางกอดแก้วสาลิกาไว้กับทรวง                	 C0_same_mattra	 เฝ้าว       	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005656	 negative	 rX_inter	 khobut            	 khobut_11            	 146	 ชลนัยน์ไหลโซมประโลมปลอบ                	 แม่คิดขอบคุณเจ้าเท่าเขาหลวง                  	 พ่อมาเยือนเหมือนได้จินดาดวง                 	 เดี๋ยวนี้ทรวงแม่ช้ำระกำตรม                  	 นางกอดแก้วสาลิกาไว้กับทรวง                	 ชลนัยน์ไหลโซมประโลมปลอบ                 	 แม่คิดขอบคุณเจ้าเท่าเขาแหน่ง                  	 พ่อมาเยือนเหมือนได้จินดาดวง                 	 เดี๋ยวนี้ทรวงแม่ช้ำระกำตรม                  	 C0_same_mattra	 แหน่ง       	 r2_w2_w3,rX_inter                  	 -                         	 N
neg_005657	 negative	 rX_inter	 khobut            	 khobut_11            	 148	 แต่คอยท่าหาเจ้าทุกเช้าค่ำ                  	 เป็นความขำลูกรักช่วยแก้ไข                    	 จะเขียนสารวานสาลิกาไป                    	 ช่วยส่งให้พ่ออรุณถึงพารา                    	 จะต้องก้มหน้าม้วยบรรลัยไป                  	 แต่คอยท่าหาเจ้าทุกเช้าค่ำ                   	 เป็นความขำลูกรักช่วยแก้ฮ้อ                    	 จะเขียนสารวานสาลิกาไป                    	 ช่วยส่งให้พ่ออรุณถึงพารา                    	 C0_same_mattra	 ฮ้อ         	 r2_w2_w3,rX_inter                  	 -                         	 N
